"","CollabGroup","Year","Value","source","iso3c","iso2c","TotalValue","Percentage"
"75945","Austria-Brazil",2020,172,"absolute_counting_colabs_totalSpace","AUT-BRA",NA,2819039,0.00610137000587789
"75946","Austria-Brazil",2022,17,"absolute_counting_colabs_totalSpace","AUT-BRA",NA,2960168,0.000574291729388332
"75947","Austria-Brazil-Switzerland",2020,50,"absolute_counting_colabs_totalSpace","AUT-BRA-CHE",NA,2819039,0.00177365407147613
"75948","Austria-Brazil-France-Germany-Greece-Italy-Latvia-Spain-Switzerland-United States",2022,1,"absolute_counting_colabs_totalSpace","AUT-BRA-FRA-DEU-GRC-ITA-LVA-ESP-CHE-USA",NA,2960168,3.37818664346078e-05
"75949","Austria-Brazil-China-Germany",1994,2,"absolute_counting_colabs_totalSpace","AUT-BRA-CHN-DEU",NA,882457,0.000226639938263281
"75950","Austria-Brazil-Cuba",2005,6,"absolute_counting_colabs_totalSpace","AUT-BRA-CUB",NA,1597342,0.000375624005378936
"75951","Austria-Brazil-Cuba",2006,2,"absolute_counting_colabs_totalSpace","AUT-BRA-CUB",NA,1660401,0.000120452830370495
"75952","Austria-Brazil-Germany",2013,15,"absolute_counting_colabs_totalSpace","AUT-BRA-DEU",NA,2550387,0.000588146034307734
"75953","Austria-Brazil-Germany",2016,4,"absolute_counting_colabs_totalSpace","AUT-BRA-DEU",NA,2606936,0.000153436831590802
"75954","Austria-Brazil-Germany",2017,1,"absolute_counting_colabs_totalSpace","AUT-BRA-DEU",NA,2722142,3.6735776458392e-05
"75955","Austria-Brazil-Germany",2021,23,"absolute_counting_colabs_totalSpace","AUT-BRA-DEU",NA,2932339,0.000784356788215824
"75956","Austria-Brazil-Germany-Italy",2001,1,"absolute_counting_colabs_totalSpace","AUT-BRA-DEU-ITA",NA,1343056,7.44570591248615e-05
"75957","Austria-Brazil-Germany-Vietnam",2013,11,"absolute_counting_colabs_totalSpace","AUT-BRA-DEU-VNM",NA,2550387,0.000431307091825672
"75958","Austria-Brazil-Italy-Spain",1996,1,"absolute_counting_colabs_totalSpace","AUT-BRA-ITA-ESP",NA,1152504,8.67675947328599e-05
"75959","Austria-Brazil-Netherlands-Spain",2006,4,"absolute_counting_colabs_totalSpace","AUT-BRA-NLD-ESP",NA,1660401,0.00024090566074099
"75960","Austria-Brazil-France",2012,5,"absolute_counting_colabs_totalSpace","AUT-BRA-FRA",NA,2340287,0.000213649009715475
"75961","Austria-Brazil-France",2019,13,"absolute_counting_colabs_totalSpace","AUT-BRA-FRA",NA,2861304,0.000454338301697408
"75962","Austria-Brazil-United Kingdom",2015,2,"absolute_counting_colabs_totalSpace","AUT-BRA-GBR",NA,2562487,7.80491764446025e-05
"75963","Austria-Brazil-Italy",1998,2,"absolute_counting_colabs_totalSpace","AUT-BRA-ITA",NA,1224109,0.000163384143078762
"75964","Austria-Brazil-Japan-United States",2014,12,"absolute_counting_colabs_totalSpace","AUT-BRA-JPN-USA",NA,2599287,0.000461665064304173
"75965","Austria-Brazil-Peru",2014,1,"absolute_counting_colabs_totalSpace","AUT-BRA-PER",NA,2599287,3.84720886920144e-05
"75966","Austria-Brazil-Poland",2002,8,"absolute_counting_colabs_totalSpace","AUT-BRA-POL",NA,1400151,0.000571366945422315
"75967","Austria-Brazil-Russia",2017,67,"absolute_counting_colabs_totalSpace","AUT-BRA-RUS",NA,2722142,0.00246129702271226
"75968","Austria-Brazil-Russia",2020,147,"absolute_counting_colabs_totalSpace","AUT-BRA-RUS",NA,2819039,0.00521454297013982
"75969","Austria-Brazil-United States",2019,6,"absolute_counting_colabs_totalSpace","AUT-BRA-USA",NA,2861304,0.000209694600783419
"75970","Austria-Belarus-Netherlands",2014,21,"absolute_counting_colabs_totalSpace","AUT-BLR-NLD",NA,2599287,0.000807913862532302
"75971","Austria-Canada",1982,1,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,645051,0.000155026501780479
"75972","Austria-Canada",1997,5,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1182320,0.000422897354354151
"75973","Austria-Canada",1999,1,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1241217,8.05660895717671e-05
"75974","Austria-Canada",2000,26,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1326695,0.00195975714086508
"75975","Austria-Canada",2001,5,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1343056,0.000372285295624308
"75976","Austria-Canada",2002,5,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1400151,0.000357104340888947
"75977","Austria-Canada",2005,10,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1597342,0.000626040008964893
"75978","Austria-Canada",2006,19,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1660401,0.0011443018885197
"75979","Austria-Canada",2008,22,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1793021,0.00122697949438406
"75980","Austria-Canada",2009,23,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,1947736,0.00118085818611968
"75981","Austria-Canada",2010,43,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2186977,0.00196618437230936
"75982","Austria-Canada",2013,3,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2550387,0.000117629206861547
"75983","Austria-Canada",2015,15,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2562487,0.000585368823334518
"75984","Austria-Canada",2016,82,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2606936,0.00314545504761145
"75985","Austria-Canada",2017,96,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2722142,0.00352663454000563
"75986","Austria-Canada",2018,26,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2750178,0.000945393352721169
"75987","Austria-Canada",2019,75,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2861304,0.00262118250979274
"75988","Austria-Canada",2020,33,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2819039,0.00117061168717425
"75989","Austria-Canada",2021,11,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2932339,0.000375127159581481
"75990","Austria-Canada",2022,41,"absolute_counting_colabs_totalSpace","AUT-CAN",NA,2960168,0.00138505652381892
"75991","Austria-Canada-Switzerland",1996,2,"absolute_counting_colabs_totalSpace","AUT-CAN-CHE",NA,1152504,0.00017353518946572
"75992","Austria-Canada-Switzerland",2007,39,"absolute_counting_colabs_totalSpace","AUT-CAN-CHE",NA,1695677,0.00229996632613405
"75993","Austria-Canada-China",2001,16,"absolute_counting_colabs_totalSpace","AUT-CAN-CHN",NA,1343056,0.00119131294599778
"75994","Austria-Canada-Czechia-France",1993,1,"absolute_counting_colabs_totalSpace","AUT-CAN-CZE-FRA",NA,868981,0.000115077314693877
"75995","Austria-Canada-Czechia-South Africa",2017,11,"absolute_counting_colabs_totalSpace","AUT-CAN-CZE-ZAF",NA,2722142,0.000404093541042311
"75996","Austria-Canada-Germany",1989,3,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,778102,0.000385553564956779
"75997","Austria-Canada-Germany",1991,5,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,823192,0.000607391714205192
"75998","Austria-Canada-Germany",2003,6,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,1474230,0.000406992124702387
"75999","Austria-Canada-Germany",2010,9,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,2186977,0.000411526961646144
"76000","Austria-Canada-Germany",2011,12,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,2306464,0.00052027692606518
"76001","Austria-Canada-Germany",2012,8,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,2340287,0.00034183841554476
"76002","Austria-Canada-Germany",2015,29,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,2562487,0.00113171305844674
"76003","Austria-Canada-Germany",2016,21,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,2606936,0.000805543365851712
"76004","Austria-Canada-Germany",2018,15,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,2750178,0.000545419241954521
"76005","Austria-Canada-Germany",2019,6,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU",NA,2861304,0.000209694600783419
"76006","Austria-Canada-Denmark-Germany",1997,28,"absolute_counting_colabs_totalSpace","AUT-CAN-DNK-DEU",NA,1182320,0.00236822518438325
"76007","Austria-Canada-Finland-Germany",2021,71,"absolute_counting_colabs_totalSpace","AUT-CAN-FIN-DEU",NA,2932339,0.00242127530275319
"76008","Austria-Canada-Finland-Germany-United States",2022,6,"absolute_counting_colabs_totalSpace","AUT-CAN-FIN-DEU-USA",NA,2960168,0.000202691198607647
"76009","Austria-Canada-Germany-Japan",2018,15,"absolute_counting_colabs_totalSpace","AUT-CAN-DEU-JPN",NA,2750178,0.000545419241954521
"76010","Austria-Canada-Denmark",2004,31,"absolute_counting_colabs_totalSpace","AUT-CAN-DNK",NA,1537682,0.00201602151810322
"76011","Austria-Canada-France",2014,5,"absolute_counting_colabs_totalSpace","AUT-CAN-FRA",NA,2599287,0.000192360443460072
"76012","Austria-Canada-France",2016,15,"absolute_counting_colabs_totalSpace","AUT-CAN-FRA",NA,2606936,0.000575388118465509
"76013","Austria-Canada-United Kingdom",2014,2,"absolute_counting_colabs_totalSpace","AUT-CAN-GBR",NA,2599287,7.69441773840288e-05
"76014","Austria-Canada-United Kingdom",2016,16,"absolute_counting_colabs_totalSpace","AUT-CAN-GBR",NA,2606936,0.00061374732636321
"76015","Austria-Canada-United Kingdom",2020,18,"absolute_counting_colabs_totalSpace","AUT-CAN-GBR",NA,2819039,0.000638515465731407
"76016","Austria-Canada-United Kingdom-United States",2018,2,"absolute_counting_colabs_totalSpace","AUT-CAN-GBR-USA",NA,2750178,7.27225655939361e-05
"76017","Austria-Canada-India",2009,4,"absolute_counting_colabs_totalSpace","AUT-CAN-IND",NA,1947736,0.000205366641064292
"76018","Austria-Canada-India",2012,8,"absolute_counting_colabs_totalSpace","AUT-CAN-IND",NA,2340287,0.00034183841554476
"76019","Austria-Canada-Iran-Poland-United States",2015,6,"absolute_counting_colabs_totalSpace","AUT-CAN-IRN-POL-USA",NA,2562487,0.000234147529333807
"76020","Austria-Canada-Liechtenstein",2018,1,"absolute_counting_colabs_totalSpace","AUT-CAN-LIE",NA,2750178,3.63612827969681e-05
"76021","Austria-Canada-New Zealand",2010,5,"absolute_counting_colabs_totalSpace","AUT-CAN-NZL",NA,2186977,0.000228626089803414
"76022","Austria-Canada-New Zealand",2011,10,"absolute_counting_colabs_totalSpace","AUT-CAN-NZL",NA,2306464,0.000433564105054317
"76023","Austria-Canada-New Zealand-Singapore-United States",2017,3,"absolute_counting_colabs_totalSpace","AUT-CAN-NZL-SGP-USA",NA,2722142,0.000110207329375176
"76024","Austria-Canada-Serbia",2012,8,"absolute_counting_colabs_totalSpace","AUT-CAN-SRB",NA,2340287,0.00034183841554476
"76025","Austria-Canada-Ukraine",2005,2,"absolute_counting_colabs_totalSpace","AUT-CAN-UKR",NA,1597342,0.000125208001792979
"76026","Austria-Canada-United States",2006,2,"absolute_counting_colabs_totalSpace","AUT-CAN-USA",NA,1660401,0.000120452830370495
"76027","Austria-Switzerland",1981,34,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,673793,0.00504606014013206
"76028","Austria-Switzerland",1987,30,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,743929,0.0040326429000617
"76029","Austria-Switzerland",1988,13,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,793726,0.00163784479782696
"76030","Austria-Switzerland",1989,76,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,778102,0.00976735697890508
"76031","Austria-Switzerland",1990,37,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,839793,0.00440584763149967
"76032","Austria-Switzerland",1991,3,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,823192,0.000364435028523115
"76033","Austria-Switzerland",1993,9,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,868981,0.00103569583224489
"76034","Austria-Switzerland",1994,28,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,882457,0.00317295913568593
"76035","Austria-Switzerland",1995,60,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,931356,0.00644221973123059
"76036","Austria-Switzerland",1996,77,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1152504,0.00668110479443021
"76037","Austria-Switzerland",1997,14,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1182320,0.00118411259219162
"76038","Austria-Switzerland",1998,26,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1224109,0.0021239938600239
"76039","Austria-Switzerland",1999,24,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1241217,0.00193358614972241
"76040","Austria-Switzerland",2000,4,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1326695,0.000301501098594628
"76041","Austria-Switzerland",2001,29,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1343056,0.00215925471462098
"76042","Austria-Switzerland",2002,45,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1400151,0.00321393906800052
"76043","Austria-Switzerland",2003,68,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1474230,0.00461257741329372
"76044","Austria-Switzerland",2004,147,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1537682,0.00955984397294109
"76045","Austria-Switzerland",2005,68,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1597342,0.00425707206096127
"76046","Austria-Switzerland",2006,121,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1660401,0.00728739623741494
"76047","Austria-Switzerland",2007,118,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1695677,0.00695887247394403
"76048","Austria-Switzerland",2008,146,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1793021,0.00814268209909421
"76049","Austria-Switzerland",2009,348,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,1947736,0.0178668977725934
"76050","Austria-Switzerland",2010,251,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2186977,0.0114770297081314
"76051","Austria-Switzerland",2011,177,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2306464,0.00767408465946141
"76052","Austria-Switzerland",2012,124,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2340287,0.00529849544094378
"76053","Austria-Switzerland",2013,94,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2550387,0.00368571514832847
"76054","Austria-Switzerland",2014,169,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2599287,0.00650178298895043
"76055","Austria-Switzerland",2015,51,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2562487,0.00199025399933736
"76056","Austria-Switzerland",2016,99,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2606936,0.00379756158187236
"76057","Austria-Switzerland",2017,125,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2722142,0.00459197205729899
"76058","Austria-Switzerland",2018,90,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2750178,0.00327251545172712
"76059","Austria-Switzerland",2019,91,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2861304,0.00318036811188186
"76060","Austria-Switzerland",2020,232,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2819039,0.00822975489164925
"76061","Austria-Switzerland",2021,121,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2932339,0.00412639875539629
"76062","Austria-Switzerland",2022,94,"absolute_counting_colabs_totalSpace","AUT-CHE",NA,2960168,0.00317549544485313
"76063","Austria-China-Switzerland",2013,20,"absolute_counting_colabs_totalSpace","AUT-CHN-CHE",NA,2550387,0.000784194712410313
"76064","Austria-China-Germany-Switzerland-United Kingdom",2019,6,"absolute_counting_colabs_totalSpace","AUT-CHN-DEU-CHE-GBR",NA,2861304,0.000209694600783419
"76065","Austria-China-Poland-Switzerland",2010,1,"absolute_counting_colabs_totalSpace","AUT-CHN-POL-CHE",NA,2186977,4.57252179606827e-05
"76066","Austria-China-Slovenia-Switzerland",2021,1,"absolute_counting_colabs_totalSpace","AUT-CHN-SVN-CHE",NA,2932339,3.41024690528619e-05
"76067","Austria-Czechia-Switzerland",2015,1,"absolute_counting_colabs_totalSpace","AUT-CZE-CHE",NA,2562487,3.90245882223012e-05
"76068","Austria-Germany-Switzerland",1991,2,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,823192,0.000242956685682077
"76069","Austria-Germany-Switzerland",1994,2,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,882457,0.000226639938263281
"76070","Austria-Germany-Switzerland",1997,21,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,1182320,0.00177616888828743
"76071","Austria-Germany-Switzerland",2001,1,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,1343056,7.44570591248615e-05
"76072","Austria-Germany-Switzerland",2003,6,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,1474230,0.000406992124702387
"76073","Austria-Germany-Switzerland",2005,3,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,1597342,0.000187812002689468
"76074","Austria-Germany-Switzerland",2006,4,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,1660401,0.00024090566074099
"76075","Austria-Germany-Switzerland",2010,2,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2186977,9.14504359213654e-05
"76076","Austria-Germany-Switzerland",2012,13,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2340287,0.000555487425260235
"76077","Austria-Germany-Switzerland",2013,2,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2550387,7.84194712410313e-05
"76078","Austria-Germany-Switzerland",2015,13,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2562487,0.000507319646889916
"76079","Austria-Germany-Switzerland",2017,1,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2722142,3.6735776458392e-05
"76080","Austria-Germany-Switzerland",2019,5,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2861304,0.000174745500652849
"76081","Austria-Germany-Switzerland",2020,6,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2819039,0.000212838488577136
"76082","Austria-Germany-Switzerland",2021,19,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2932339,0.000647946912004376
"76083","Austria-Germany-Switzerland",2022,12,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE",NA,2960168,0.000405382397215293
"76084","Austria-Germany-Spain-Switzerland",2021,4,"absolute_counting_colabs_totalSpace","AUT-DEU-ESP-CHE",NA,2932339,0.000136409876211448
"76085","Austria-Germany-Spain-Switzerland-United Kingdom",2016,2,"absolute_counting_colabs_totalSpace","AUT-DEU-ESP-CHE-GBR",NA,2606936,7.67184157954012e-05
"76086","Austria-Germany-Netherlands-Spain-Switzerland-United States",2022,49,"absolute_counting_colabs_totalSpace","AUT-DEU-NLD-ESP-CHE-USA",NA,2960168,0.00165531145529578
"76087","Austria-France-Germany-Switzerland",1996,5,"absolute_counting_colabs_totalSpace","AUT-FRA-DEU-CHE",NA,1152504,0.0004338379736643
"76088","Austria-France-Germany-Switzerland",2009,8,"absolute_counting_colabs_totalSpace","AUT-FRA-DEU-CHE",NA,1947736,0.000410733282128584
"76089","Austria-France-Germany-Switzerland",2016,3,"absolute_counting_colabs_totalSpace","AUT-FRA-DEU-CHE",NA,2606936,0.000115077623693102
"76090","Austria-Germany-Switzerland-United Kingdom",1995,2,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE-GBR",NA,931356,0.000214740657707686
"76091","Austria-Germany-Switzerland-United Kingdom",2004,8,"absolute_counting_colabs_totalSpace","AUT-DEU-CHE-GBR",NA,1537682,0.000520263617575025
"76092","Austria-Germany-Japan-Russia-South Korea-Switzerland-United Kingdom",2005,6,"absolute_counting_colabs_totalSpace","AUT-DEU-JPN-RUS-KOR-CHE-GBR",NA,1597342,0.000375624005378936
"76093","Austria-Germany-Russia-Switzerland-United Kingdom-Vietnam",2012,1,"absolute_counting_colabs_totalSpace","AUT-DEU-RUS-CHE-GBR-VNM",NA,2340287,4.2729801943095e-05
"76094","Austria-Germany-Italy-Switzerland",2021,137,"absolute_counting_colabs_totalSpace","AUT-DEU-ITA-CHE",NA,2932339,0.00467203826024208
"76095","Austria-Germany-Japan-Switzerland",2001,11,"absolute_counting_colabs_totalSpace","AUT-DEU-JPN-CHE",NA,1343056,0.000819027650373477
